Country Name,Country Code,Classification Name,Classification Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Tajikistan,TJK,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,20.5138742476481,..,..,..,..,..,28.4578876575901
Tanzania,TZA,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,19.4020607219086,..,..,..,..,..,31.108490858795
Thailand,THA,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,35.4700222854019,..,..,..,..,..,43.2948247191338
Timor-Leste,TLS,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
Togo,TGO,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,41.9439372004966,..,..,..,..,..,48.5756422334806
Tokelau,TKL,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
Tonga,TON,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,70.5969304739548,..,..,..,..,..,96.7872294567653
Tunisia,TUN,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,43.0933994352343,..,..,..,..,..,42.491599611431
Turkey,TUR,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,61.4291750061009,..,..,..,..,..,28.6558490041902
Turkmenistan,TKM,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,122.211877969269,..,..,..,..,..,190.047077495775
Tuvalu,TUV,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
Uganda,UGA,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,28.3642520317628,..,..,..,..,..,26.8254925336734
Ukraine,UKR,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,30.9680650370494,..,..,..,..,..,14.3727876682699
United Arab Emirates,ARE,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,87.5017563953437,..,..,..,..,..,100.383536233431
United Kingdom,GBR,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,132.904102863697,..,..,..,..,..,136.420247370396
United States,USA,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,152.526902829055,..,..,..,..,..,179.517111865298
Uruguay,URY,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,103.672078769676,..,..,..,..,..,124.415660189199
Uzbekistan,UZB,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
Vanuatu,VUT,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,75.0420573211499,..,..,..,..,..,..
Vietnam,VNM,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,17.5805890649007,..,..,..,..,..,31.424481175445
"Virgin Islands, British",VGB,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,121.618515317984,..,..,..,..,..,172.610120211846
Wallis and Futuna,WLF,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,57.2759960731228,..,..,..,..,..,62.5798584173367
WORLD,WLD,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,100,..,..,..,..,..,100
Yemen,YEM,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,31.268797831532,..,..,..,..,..,..
Zambia,ZMB,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,32.0184781392721,..,..,..,..,..,37.4152906625434
Zimbabwe,ZWE,Price level index (World = 100),PX.WL,9080000:ACTUAL HEALTH,9080000,40.7705244317152,..,..,..,..,..,47.5352666918335
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Data from database: ICP 2017,,,,,,,,,,,,
Last Updated: 10/21/2020,,,,,,,,,,,,
